"id","name","content","created_at","updated_at","comments","keywords","views"
"1432","","bNoSlFwzN8w","2011-12-02 05:04:04.464633","2011-12-02 05:04:04.464633","---
- ! 'PARSEFROMHERE I put some of the speech around 3:00 into bad translator, and got:


  ""my life is a struggle between the ones who boast and pride, yet don''t deserve.
  This man is the hero of peace and respect for the official designation of the Warrior.""


  Even Google and Bing think you''re ossim. ENDPARSEFROMHERE'
","---
- Bajheera
- bajheerawow
- wow
- Warrior
- pvp
- Player Versus Player
- Fury (DC Comics)
- Martin Dugard (author)
- World
- Warcraft
- School
- Ladies
- World Warcraft
- Warrior (comics)
- Book
- Youtube
- Mp4
- Books
- Rogue
- Reading
- Laser
- Library
- Mage
- Writing
- Bow
- Paladin
- Novel
- Gold
- Audio
- Hunter
- Arena
- Level
- Lvl
- Bow Wow
- Warlock
- Horde
- Wo
",""
"1433","","Gw8gfB6dVM4","2011-12-02 05:08:03.348191","2011-12-02 05:08:03.348191","---
- ! 'PARSEFROMHERE Wanna see an optical illusion in this video?

  Pause at 0:45 and scroll up an down while you can still see the vid, and look at
  the ladder ENDPARSEFROMHERE'
- PARSEFROMHERE 3:29 OMG I did that for halloween on a server I used to go on all
  the time called PowerCraft ENDPARSEFROMHERE
- PARSEFROMHERE 20:07 hahaha you can see the creeper ENDPARSEFROMHERE
","---
- the
- minecraft
- files
- the minecraft files
- chimneyswift11
- chimneyswift
- Halloween
- special
- Halloween special
- post Halloween
- post Halloween special
- pumpkins
- webs
- cobweb
- minecon cape
- cape
- farm
- jack-o-lantern
- lapis
- lazuli
- ore
- note block
- jukebox
- diamond
- diamonds
- survival
- notch
- adventure
- minecraft beta 1.8.1
- minecraft alpha
- Chimney
- Swift
- '11'
",""
"1438","","GEWvtBsbEdk","2011-12-02 05:10:08.774328","2011-12-02 05:10:08.774328","---
- PARSEFROMHERE She almost slipped? 1:38 ENDPARSEFROMHERE
","---
- Lady
- Gaga
- Marry
- The
- Night
- '2011'
- Grammy
- Music
- Awards
- Nominations
- Concert
- Live
- Performance
- Official
- Swif
",""
"1439","","Oeam7CvSn0Q","2011-12-02 05:12:05.366583","2011-12-02 05:12:05.366583","---
- PARSEFROMHERE 2:37 zombie orgy? ENDPARSEFROMHERE
","---
- widescreen
- fps
- 1st
- custom map
- maps
- minecraft
- creeper
- minecraft mod
- mod
- lets
- play
- playthrough
- walkthrough
- commentary
- gameplay
- uberhaxornova
- nova
- how to
- new
- paragon
- machinima
- nuke
- combo
- black
- respawn
- hd
- multiplayer
- custom
- consoles
- video game
- warfare
- gaming
- tutorial
- howto
- weapons
- greatest
- update
- walkthrough part
- guide
- original
- rage quit
- prerelease
- l4d
- left4dead
- tank
- campaign
- suicide
- blitz
- Uber
- Haxor
",""
"1440","","RJbIGYmjLmM","2011-12-02 05:12:05.969066","2011-12-02 05:12:05.969066","---
- PARSEFROMHERE is it a Dungeon on 2:21 u can see a cobblestone ENDPARSEFROMHERE
- PARSEFROMHERE Me watchs to 0:10, then i go get coke, then i make popcorn and finally
  continue! ENDPARSEFROMHERE
","---
- minecraft
- mod
- spotlight
- yogscast
- charlotte
- female
- companion
- mo'
- creatures
- Blue
- Xephos
",""
"1441","","RtBbinpK5XI","2011-12-02 05:12:11.194048","2011-12-02 05:12:11.194048","---
- PARSEFROMHERE 0:40 WILL FERRELL NEEDS MORE COWBELL ENDPARSEFROMHERE
","---
- red hot chili peppers
- warner bros records
- wbr
- adventures of raindance maggie
- raindance maggie
- rain dance
- chili peppers leak
- rhcp music video
- rain dance maggie music video
- rhcptv
",""
"1442","","rhNKOArgm1k","2011-12-02 05:12:11.602350","2011-12-02 05:12:11.602350","---
- ! 'PARSEFROMHERE 4:27  ""Ulrika is having a rest in there...""


  You mean Ulrika Johnson *Smugface* ENDPARSEFROMHERE'
","---
- now
- thats
- what
- call
- minecraft
- mod
- pack
- pudding
- huxtable
- compilation
- yogscast
- simon
- plays
- lewis
- xephos
- honeydew
- shadow of israphel
- israphel
- Blue
",""
"1443","","6xi2vSw4Df8","2011-12-02 05:12:12.454627","2011-12-02 05:12:12.454627","---
- PARSEFROMHERE damn, I forgot to move the info box down a tile at 10:09 ENDPARSEFROMHERE
- PARSEFROMHERE 11:30 Fuck Stuck Chuck! LOL ENDPARSEFROMHERE
","---
- Super
- Mario
- World
- Hacks
- with
- ssoh
- The
- Ancestor's
- Treasure
- Episode
- Platforming
- Nintendo
- BS
- ssohpkc
- sso
- HPKC
",""
"1444","","PNFOv_mbbLQ","2011-12-02 05:12:16.326461","2011-12-02 05:12:16.326461","---
- PARSEFROMHERE 30:00 what movie is that from? ENDPARSEFROMHERE
","---
- UFOTV
- UFOTV®
- ufotvstudios
",""
"1445","","9A0LhvhVZAY","2011-12-02 05:12:16.731574","2011-12-02 05:12:16.731574","---
- PARSEFROMHERE 9:12 Poor Dr. Zoidberg. ENDPARSEFROMHERE
","---
- pickysnakes
- snakefeeding
- reptileshow
- reptileshows
- snakebreeding
- snake
- snakes
- lizards
- animals
- funny
- pets
- reptiles
- petvideos
- animal
- funnyanimalvideos
- funnyvideo
- scaryvideos
- snakebytestv
- funnyanimals
- animalsfunny
- bhb
- The Animals
- Bytes
- TV
",""
"1446","","Lsmiw2_Xqag","2011-12-02 05:18:07.690952","2011-12-02 05:18:07.690952","---
- PARSEFROMHERE I loled from 1:37 to 1:42 ENDPARSEFROMHERE
- PARSEFROMHERE 5:30 batman loves nothing but then again he hates seeing ppl die ENDPARSEFROMHERE
","---
- Batman
- Arkham
- City
- Batman Arkham City
- Walkthrough
- Playthrough
- Let's Play
- Gameplay
- Trailer
- Arkham City
- Official
- Arkam
- Part
- '21'
- Episode
- Part 21
- The
- Media
- Cows
",""
"1447","","99XWoVUE6HA","2011-12-02 05:18:08.311131","2011-12-02 05:18:08.311131","---
- ! ""PARSEFROMHERE @2:16 and 3:05 \n\nEVERYDAY I'M SHUFFLING !!!!!!! ENDPARSEFROMHERE""
- PARSEFROMHERE @ 12:00 i would of said "" U just got knocked the FUCK OUT"" ENDPARSEFROMHERE
- PARSEFROMHERE 5:26 to 5:30 looks kinda kool ENDPARSEFROMHERE
- PARSEFROMHERE 5:28 wierd that the floor did not break after the big guy jumped ENDPARSEFROMHERE
","---
- Saints Row The Third
- Saints Row
- The Third
- Saints Row 3
- Walkthrough
- Mission 1
- Saints Row 3 Walkthrough
- Saints Row The Third Mission 1
- Saints Row The Third Gameplay
- Saints Row 3 Gameplay Part 1
- Saints Row The Third Part 1
- Saints Row The Third Review
- Mission 40
- Three Way
- Ending
- Xbox 360
- PS3
- PC
- theradbrad
- the
- Rad
- Brad
",""
"1455","","3Ft_pAjGzKo","2011-12-02 06:24:03.878673","2011-12-02 06:24:03.878673","---
- PARSEFROMHERE the people hit the dislike button because they saw Ian's hair at 0:13
  ENDPARSEFROMHERE
","---
- epic
- mealtime
- meal
- time
- bacon
- strips
- harley
- sauce
- boss
- fast
- food
- restaurant
- burger
- french
- fries
- lunch
- lunchtime
- eat
- calories
- fat
- smosh
- anthony
- padilla
- ian
- he
- cox
- pit
- smoshpit
",""
"1458","","P_5g1_IrRhc","2011-12-02 06:28:03.374822","2011-12-02 06:28:03.374822","---
- PARSEFROMHERE BEST BIT IS... 2:05 TOOOO 2:29 ! THUMBS UP IF YOU AGREE! ENDPARSEFROMHERE
- PARSEFROMHERE lol at the way Lea pronounces ""experimental"" at 1:15. Still, amazing
  voices. ENDPARSEFROMHERE
","---
- Glee
- Cast
- Kissed
- Girl
- (Glee
- Version)
- Columbia
- Pop
- musicfromglee
- VEVO
",""
"1459","","nEK1C5ERG-s","2011-12-02 06:30:03.384166","2011-12-02 06:30:03.384166","---
- PARSEFROMHERE Whats the song at 2:31? ENDPARSEFROMHERE
","---
- Cartier
- AIR
- How far would you go for LOVE?
- AIR Air (French Band)
- music video
- LOVE
- LOVE de Cartier
- Jewelry
- Joaillerie
- New York
- Painter
- Paintre
- Drawing
- Painting
- Waverly
- Maison Cartier
- music
- musique
",""
"1460","","UbnzMhRex0A","2011-12-02 06:30:03.809829","2011-12-02 06:30:03.809829","---
- PARSEFROMHERE did anyone else notice a weird white light passing from the bottom
  right corner of the video screen to the top near his ear at 0:58 to 1:04?? :/ ENDPARSEFROMHERE
","---
- Trey Songz
- Music
- Inevitable
- Top of the World
- What I Be On
- Fabolous
- I Do
- Outside (Pt.1)
- Sex Ain't Better Than Love
- Songbook
- Atlantic Records
- Trey's Angels
- Trey
- Songz
- Videos
",""
"1464","","IlvFgf1LKY0","2011-12-02 06:32:03.740380","2011-12-02 06:32:03.740380","---
- PARSEFROMHERE He already fucked up the song in the beginning the first words he
  says at 0:16 ENDPARSEFROMHERE
","---
- Justin
- Bieber
- Usher
- Chestnuts
- Mistletoe
- Merry
- Christmas
- Song
- Rockefeller
- Center
- Tree
- Lighting
- Times
- Square
- New
- York
- City
- NYC
- Dan
- Kanter
- Live
- Performance
- Concert
- Beliebers
- Happy
- Holidays
- The
- Flash
- Pad
",""
"1465","","JHJeCPrDJpM","2011-12-02 06:32:04.120930","2011-12-02 06:32:04.120930","---
- PARSEFROMHERE i came here for 0:54 ENDPARSEFROMHERE
- PARSEFROMHERE 0:15 Yeah you don't need cable...... You just need a Xbox live subscription
  and internet.. SO MUCH EASIER!! Instead of one subscription, YOU NEED 2 LOL ENDPARSEFROMHERE
","---
- Xbox
- Xbox 360
- '360'
- Live
- Xbox Live
- UFC
- Fighter
- Friends
- TV
- matches
- The
- upnetwork
",""
"1466","","twmqcY1L6uQ","2011-12-02 06:32:04.546506","2011-12-02 06:32:04.546506","---
- PARSEFROMHERE notice how jimmy didn't even flinch at 2:19....i would've shit my
  pants...lol  ENDPARSEFROMHERE
- PARSEFROMHERE 2:19 wouldve killed jimmy.... ENDPARSEFROMHERE
- PARSEFROMHERE 3:09 is def reminiscent of a prison scene  ENDPARSEFROMHERE
- PARSEFROMHERE 0:58-1:07 LOL  ENDPARSEFROMHERE
- PARSEFROMHERE 0:59-1:07 LOL  ENDPARSEFROMHERE
","---
- Jimmy Kimmel Live
- Jimmy Kimmel
- comedy
- late night
- interviews
- celebrity
- talk show
- tv
- television
- JKL
- ABC
- Jackhole
- funny
- laughs
- comics
- bits
- clips
- sketches
- comedians
- tonight
- hollywood
- highland
- los
- angeles
- california
- walt
- disney
- company
- talkshow
- nightly
- ! '#jklinterview'
- shaq
- shaquille
- o'neal
- oneal
- basketball
- kazaam
- uncut
- my
- book
- lsu
- statue
- college
- nikki
- alexander
- hoopz
- hat
- Jimmy
- Kimmel
- Live
",""
"1467","","gb7MLOL6EgM","2011-12-02 06:38:03.644002","2011-12-02 06:38:03.644002","---
- PARSEFROMHERE 0:00 wtf? Relism Yogcast? i am ded... ENDPARSEFROMHERE
- PARSEFROMHERE 8:56 WEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEE ENDPARSEFROMHERE
","---
- saints
- row
- third
- lewis
- simon
- xephos
- honeydew
- yogscast
- saints row
- ! 'Saints Row: The Third'
- Blue
",""
"1468","","d40hERb6Pk4","2011-12-02 06:42:03.982221","2011-12-02 06:42:03.982221","---
- PARSEFROMHERE Damn Mariah, put your legs down at the end. The boy is like 16. lol
  .... Strangest 4:05 min of life.. ENDPARSEFROMHERE
","---
- Justin
- Bieber
- feat
- Mariah
- Carey
- All
- Want
- For
- Christmas
- Is
- You
- Official
- Music
- Video
- World
- Premiere
- '2011'
- Under
- the
- Mistletoe
- album
- Swif
",""
"1469","","bZgir580-6M","2011-12-02 06:42:04.500627","2011-12-02 06:42:04.500627","---
- PARSEFROMHERE now listen, i do not hate your videos, in fact i love almost all of
  them, if not then all, but i believe (now trolls beware its my opinion on what i
  saw) at 0:29-0:31 he does the leg throw, now the trajectory of the frisbee was in
  an angle while it was going down, but if you look closely, you can tell that it
  stops going towards its trajectory path and almost goes straight down as the timer
  hits 0:31 again im not hating but i have seen people do videos like this and edit
  it, again love your vids ENDPARSEFROMHERE
- ! ""PARSEFROMHERE @marlon6818 u freaking idiot. god damn u are telling that @ 2:13
  is fake. dude everything is possible, humans made airplane and flied like a bird.
  what u talking about? you just act to much educational. but you not just stupid!\uFEFF
  basically you are illiterate in my guess. because u dont believe watch at 2:13 like
  100 times and then think ENDPARSEFROMHERE""
- PARSEFROMHERE @marlon6818  u freaking idiot. god damn u are telling that @  2:14
  is fake. dude everything is possible, humans made airplane and flied like a bird.
  what u talking about? you just act to much educational. but you not just stupid!
  basically you are illiterate in my guess. because u dont believe watch at 2:14 like
  100 times and then think  ENDPARSEFROMHERE
","---
- Frisbee
- Trick
- Shots
- Brodie
- Smith
- Frisbee Trick Shots
- Brodie Smith
- brodiesmith21
- Frisbee Trick Shot
- shot
- Epic
- incredible
- amazing
- frisbee tricks
- flying
- Towson
- University
- Epic Trick Shot Battle
- brodiesmith
- '21'
",""
"1471","","SelogyzBwcU","2011-12-02 06:46:03.802218","2011-12-02 06:46:03.802218","---
- PARSEFROMHERE @9:17 best kill EVERY ENDPARSEFROMHERE
- PARSEFROMHERE at 1:03 i allready see that nova is a bad parent ENDPARSEFROMHERE
- PARSEFROMHERE at 00:12 nova dident talk about the blood coming out of his but ENDPARSEFROMHERE
- PARSEFROMHERE 6:44 IT KEEPS HAPPENING 2!!!!!! YEAH! Do it Nova, DO IT! The first
  one is what led me to you!! ENDPARSEFROMHERE
","---
- widescreen
- fps
- 1st
- diamond
- custom map
- maps
- seed
- minecraft
- creeper
- minecraft mod
- mod
- lets
- play
- playthrough
- walkthrough
- bukkit
- commentary
- gameplay
- uberhaxornova
- nova
- how to
- new
- paragon
- machinima
- smack
- combo
- black
- respawn
- hd
- 1.8 update
- multiplayer
- custom
- consoles
- video game
- warfare
- gaming
- tutorial
- howto
- weapons
- update
- walkthrough part
- guide
- modern warfare
- original
- rage quit
- wool
- 1.9 update
- pre release
- prerelease
- showcase
- crazy
- death
- sickos
- little
- boy
- happy
- wheels
- happy wheels
- Uber
- Haxor
",""
"1477","","nlvYKl1fjBI","2011-12-02 06:58:03.853850","2011-12-02 06:58:03.853850","---
- PARSEFROMHERE OMG, pause at 1:29! HBOsJulius Caesar plays Tardos Mors, Jeddak of
  Helium! (Dejah Thoris' grandfather) ENDPARSEFROMHERE
","---
- walt
- disney
- movies
- based
- 'on'
- classic
- novel
- Edgar
- Rice
- Burroughs
- John
- Carter
- movie
- film
- trailer
- preview
- official
- first
- look
- exclusive
- imaginative
- adventure
- space
- mars
- Andrew
- Stanton
- action
- Taylor
- Kitsch
- war
- Willem
- Dafoe
- Lynn
- Collins
- planet
- epic
- conflict
- battle
- red
- aliens
- scifi
- science
- fiction
- captain
- Jim
- Morris
- Barsoom
- princess
- dejah
- thoris
- helium
- zodanga
- tars
- tarkas
- matai
- shang
- tharks
- theatrical
- second
- newest
- Trailers
",""
"1483","","kwJj4vhjgzQ","2011-12-02 07:46:03.995953","2011-12-02 07:46:03.995953","---
- PARSEFROMHERE aw 6:47 he's smiling at her  ENDPARSEFROMHERE
","---
- iss pyaar ko kya naam doon
- ipkknd
- 30th november
- star plus
- '2011'
- november
- aitvshows
",""
"1485","","aPteP80Z5FY","2011-12-02 08:08:03.839153","2011-12-02 08:08:03.839153","---
- ! 'PARSEFROMHERE 2:25 :''O Why, Toby? Why?

  Meh, you said it before. ENDPARSEFROMHERE'
- ! 'PARSEFROMHERE 8:45

  *Holds up a lit lighter and slowly moves it from side to side* ENDPARSEFROMHERE'
","---
- minecraft
- day
- first
- playthrough
- part
- intro
- cinematic
- pc
- machinima
- gameplay
- commentary
- normal
- difficulty
- lets
- play
- let
- toby
- turner
- tobuscus
- notch
- pig
- sheep
- zombie
- cow
- skeleton
- chicken
- spider
- yt
- quality
- high
- game
- gamer
- gaming
- video
- games
- sucks
- mojang
- PS3
- Xbox
- '360'
- Xbox360
- Live
",""
"1486","","H4JSewjcuiA","2011-12-02 08:08:04.256044","2011-12-02 08:08:04.256044","---
- ! ""PARSEFROMHERE 3:31 to 4:06 i never stopped laughing\n ENDPARSEFROMHERE""
- PARSEFROMHERE 3:35 LOL  ENDPARSEFROMHERE
","---
- minecraft
- day
- first
- playthrough
- part
- intro
- cinematic
- pc
- machinima
- gameplay
- commentary
- normal
- difficulty
- lets
- play
- let
- toby
- turner
- tobuscus
- notch
- pig
- sheep
- zombie
- cow
- skeleton
- chicken
- spider
- yt
- quality
- high
- game
- gamer
- gaming
- video
- games
- sucks
- mojang
- PS3
- Xbox
- '360'
- Xbox360
- Live
",""
"1487","","s8q014puWnA","2011-12-02 08:10:03.433034","2011-12-02 08:10:03.433034","---
- ! 'PARSEFROMHERE 0:48


  Anyone notice the rocket after the sticky explosion? ENDPARSEFROMHERE'
- ! 'PARSEFROMHERE 0:30

  Caboose: Not my fault, someone put your body in your teammate''s way ENDPARSEFROMHERE'
","---
- Achievement
- Hunter
- Rooster
- Teeth
- Fails
- of
- the
- Weak
- Week
- Halo
- Reach
- Bungie
- Microsoft
- Best
- Ever
",""
"1488","","xy_fm7a-QqI","2011-12-02 08:14:03.769884","2011-12-02 08:14:03.769884","---
- ! 'PARSEFROMHERE after transcribing audio 4:00 simon: WHOAAA!!!!  Subtitles: will
  own firm case so we''ve seen the the only the. wtf? ENDPARSEFROMHERE'
- PARSEFROMHERE no 7:20? ENDPARSEFROMHERE
","---
- minecraft
- moon
- mod
- spacesuit
- astronaut
- lunar
- trip
- yogscast
- spotlight
- lewis
- simon
- xephos
- honeydew
- Blue
",""
"1489","","a_426RiwST8","2011-12-02 08:14:04.185504","2011-12-02 08:14:04.185504","---
- PARSEFROMHERE Anyone else Notice the random in the Office booth at 0:29 ENDPARSEFROMHERE
- PARSEFROMHERE Random in the office window at 0:28 ENDPARSEFROMHERE
","---
- lonely boy
- the black keys
- el camino
- wanna buy a van
- dan auerbach
- pat carney
- patrick carney
- black keys
- brothers
- attack & release
- tighten up
- next girl
- everlasting light
- howlin for you
- strange times
- the big come up
- i'll be your man
- new music
- music video
- guitar
- drums
- Live Music
- Drum
- blues
- rock
- Band
- itunes
- theblackkeys
",""
"1490","","zJjJY5YpKRI","2011-12-02 08:18:03.687337","2011-12-02 08:18:03.687337","---
- PARSEFROMHERE best part 2:25 :3 ENDPARSEFROMHERE
- PARSEFROMHERE 0:54 Atleast he didn't take an arrow to the knee. ENDPARSEFROMHERE
- PARSEFROMHERE i luv the part at 2:13 - 3:10 ENDPARSEFROMHERE
- PARSEFROMHERE 1:27 - ""Friendly fires on, appereantly"" Priceless LOL ENDPARSEFROMHERE
","---
- LITERAL
- Assassin's
- Creed
- Revelations
- Trailer
- toby
- turner
- tobuscus
- ubisoft
- e3
- '2011'
- song
- trailer song
- literal trailer
",""
"1492","","e1h5TzdTq0o","2011-12-02 08:18:04.521799","2011-12-02 08:18:04.521799","---
- PARSEFROMHERE Who noticed the switch in the names 1:46 to 2:20 ENDPARSEFROMHERE
","---
- smosh
- anthony
- padilla
- ian
- hecox
- pokemon
- pikachu
- magikarp
- charmander
- squirtle
- battle
- attacks
- splash
- scratch
- thundershock
- thunder
- shock
- faint
- gameboy
- fire
- red
- blue
- diamond
- pearl
- green
- yellow
- platinum
- gold
- silver
- emerald
- ruby
- wifi
- trade
- grass
- black
- white
- gb
- ds
- 3ds
- version
- trainer
- WHY
- ARE
- YOU
- READING
- THESE
- FIRETRUCKING
- TAGS!?!?!?
",""
"1493","","K9Yu4rVwngg","2011-12-02 08:20:03.697491","2011-12-02 08:20:03.697491","---
- PARSEFROMHERE 01:53 OHHH so it's a Tingle bo? ENDPARSEFROMHERE
","---
- Let's
- Play
- The
- Legend
- of
- Zelda
- Wind
- Waker
- walkthrough
- commentary
- chuggaaconroy
- Toon
- Link
- Ganon
- Ganondorf
- Sheik
- Tetra
- Pirates
- Great
- Sea
- Nintendo
- Gamecube
- Wii
- Cell
- Cel
- Shading
- Link (The Legend Of Zelda)
- Let's Play
- Lets
- Lets Play
- Legend Zelda
- Time
",""
"1494","","iE_6Jbm7SxI","2011-12-02 08:20:04.221162","2011-12-02 08:20:04.221162","---
- ! 'PARSEFROMHERE 15:07-15:23

  Could the timing have been any better? ^_^ ENDPARSEFROMHERE'
- PARSEFROMHERE 2:00 nice set up , very nice set up ENDPARSEFROMHERE
- PARSEFROMHERE 4:00 - 4:20 made me laugh xD *dumbass voice* ""that's deep man O_O""
  ENDPARSEFROMHERE
","---
- Batman
- Arkham
- City
- Batman Arkham City
- Walkthrough
- Playthrough
- Let's Play
- Gameplay
- Trailer
- Arkham City
- Official
- Arkam
- Part
- '19'
- Episode
- Part 19
- The
- Media
- Cows
",""
"1495","","inPcN55Osmo","2011-12-02 08:22:03.497915","2011-12-02 08:22:03.497915","---
- ! ""PARSEFROMHERE whats the song at 1:16?\n ENDPARSEFROMHERE""
- ! 'PARSEFROMHERE Please, what''s the song in the beginning?

  1:15ish ENDPARSEFROMHERE'
- PARSEFROMHERE 11:54 psyched up for 10 minutes of raw kebab-eating footage!!!!!!!!!!!!!!
  ENDPARSEFROMHERE
","---
- mighty
- car
- mods
- honda
- civic
- ebay
- ake
- turbo
- blow
- 'off'
- valve
- intercooler
- street
- race
- track
- collide
- moog
- marty
- Turbocharger
- Honda Civic
- mightycarmods
",""
"1496","","kpZqpI_EFsw","2011-12-02 08:24:04.349643","2011-12-02 08:24:04.349643","---
- PARSEFROMHERE 2:12, theres an easier way to get there just by getting on it by the
  the right ENDPARSEFROMHERE
- PARSEFROMHERE at 3:16 did anyone else see the YY animation from mw2 with his pistol
  lol ENDPARSEFROMHERE
- PARSEFROMHERE do you guys know that first blood sniper spot ... i dont remember
  what game type but it is is 4:44 i got a triple feed on that youu can just snipe
  there up from the left i cant explain very well but ummmm.. ENDPARSEFROMHERE
","---
- tmartn
- tmartin
- tmart
- modern
- warfare
- call
- of
- duty
- cod
- mw3
- codmw3
- secret
- hiding
- camping
- spots
- spot
- carbon
- dome
- mw3101
- mw3 jumps and spots
- mw3 tips
- mw3 tricks
- mw3 jump spots
- mw3 hiding spots
- mw3 camping spots
- mw3 map spots
- pickle9000
- yt:quality=high
- ! '&quot;Call'
- Duty&quot;
- ! '&quot;Modern'
- 3&quot;
- PS3
- xbox
- '360'
- xbox360
- X360
- PC
- MPN
- '83747'
- ! '&quot;Infinity'
- Ward&quot;
- Activision
- MW
- three
- Tmar
- Tn
",""
